Sample_ID,Time,Treatment,Volume,particle_size,Dilution_factor,Injection,tech_N,tech_mean,tech_sd,tech_se
3,48,BPS_EGF,110.0,108.5,25.0,1,3,36998975.0,15654106.608191507,9037902.664162466
3,48,BPS_EGF,110.0,108.5,25.0,2,3,42642058.333333336,3989482.647563257,2303328.8804979874
3,48,BPS_EGF,110.0,109.5,25.0,1,3,36999616.666666664,14628992.644324774,8446052.841173964
3,48,BPS_EGF,110.0,109.5,25.0,2,3,43663816.666666664,3676242.5700650294,2122479.6374334064
3,48,BPS_EGF,110.0,110.5,25.0,1,3,36915541.666666664,13448476.022428464,7764481.251739302
3,48,BPS_EGF,110.0,110.5,25.0,2,3,44683325.0,3760379.5209892048,2171056.1286982736
3,48,BPS_EGF,110.0,111.5,25.0,1,3,36761425.0,12131242.602470696,7003976.182141113
3,48,BPS_EGF,110.0,111.5,25.0,2,3,45694566.666666664,4103354.6338890004,2369072.902456313
3,48,BPS_EGF,110.0,112.5,25.0,1,3,36557283.333333336,10704247.420017827,6180100.12941965
3,48,BPS_EGF,110.0,112.5,25.0,2,3,46693091.666666664,4545473.423660987,2624330.3047449607
3,48,BPS_EGF,110.0,113.5,25.0,1,3,36326550.0,9200073.460270576,5311664.8888515495
3,48,BPS_EGF,110.0,113.5,25.0,2,3,47676225.0,4975286.023875914,2872482.7251801416
3,48,BPS_EGF,110.0,114.5,25.0,1,3,36093866.666666664,7654626.627583369,4419400.743981335
3,48,BPS_EGF,110.0,114.5,25.0,2,3,48643183.333333336,5329792.548749748,3077157.1627455284
3,48,BPS_EGF,110.0,115.5,25.0,1,3,35883083.333333336,6106166.285881292,3525396.7488701814
3,48,BPS_EGF,110.0,115.5,25.0,2,3,49594733.333333336,5578112.204205679,3220524.5826680856
3,48,BPS_EGF,110.0,116.5,25.0,1,3,35715716.666666664,4598772.8105124235,2655102.7200912796
3,48,BPS_EGF,110.0,116.5,25.0,2,3,50532900.0,5710227.249418363,3296801.2395856283
3,48,BPS_EGF,110.0,117.5,25.0,1,3,35609641.666666664,3199410.219998888,1847180.351764398
3,48,BPS_EGF,110.0,117.5,25.0,2,3,51460308.333333336,5731867.584736962,3309295.293007175
3,48,BPS_EGF,110.0,118.5,25.0,1,3,35578525.0,2073317.0245707722,1197030.1422513693
3,48,BPS_EGF,110.0,118.5,25.0,2,3,52379350.0,5662723.104710754,3269374.7088510673
3,48,BPS_EGF,110.0,119.5,25.0,1,3,35631500.0,1694495.2402928136,978317.2831235956
3,48,BPS_EGF,110.0,119.5,25.0,2,3,53291441.666666664,5536301.262143195,3196385.0240132385
3,48,BPS_EGF,110.0,120.5,25.0,1,3,35773225.0,2313202.4266965915,1335528.0437433727
3,48,BPS_EGF,110.0,120.5,25.0,2,3,54196083.333333336,5399883.928632942,3117624.439788963
3,48,BPS_EGF,110.0,121.5,25.0,1,3,36004133.333333336,3324528.4613322737,1919417.4020787606
3,48,BPS_EGF,110.0,121.5,25.0,2,3,55090091.666666664,5311742.735812638,3066736.098387466
3,48,BPS_EGF,110.0,122.5,25.0,1,3,36320958.333333336,4386960.568429847,2532812.865107246
3,48,BPS_EGF,110.0,122.5,25.0,2,3,55966983.333333336,5332092.708621385,3078485.1606665975
3,48,BPS_EGF,110.0,123.5,25.0,1,3,36717058.333333336,5401180.485859858,3118373.007452943
3,48,BPS_EGF,110.0,123.5,25.0,2,3,56816500.0,5507127.862313985,3179541.7537686676
3,48,BPS_EGF,110.0,124.5,25.0,1,3,37183033.333333336,6329446.550762423,3654307.6699040337
3,48,BPS_EGF,110.0,124.5,25.0,2,3,57624525.0,5852912.288126314,3379180.485092996
3,48,BPS_EGF,110.0,125.5,25.0,1,3,37707225.0,7151088.666551059,4128682.966632136
3,48,BPS_EGF,110.0,125.5,25.0,2,3,58373300.0,6351049.747728717,3666780.2814878793
3,48,BPS_EGF,110.0,126.5,25.0,1,3,38276250.0,7851327.073336074,4532965.7992863795
3,48,BPS_EGF,110.0,126.5,25.0,2,3,59041916.666666664,6958555.897433629,4017524.120554364
3,48,BPS_EGF,110.0,127.5,25.0,1,3,38875550.0,8418459.301922472,4860399.744126849
3,48,BPS_EGF,110.0,127.5,25.0,2,3,59607233.333333336,7622272.019234707,4400720.80214171
3,48,BPS_EGF,110.0,128.5,25.0,1,3,39489850.0,8843423.367218997,5105752.861621715
3,48,BPS_EGF,110.0,128.5,25.0,2,3,60045e3,8289263.376651752,4785808.441893595
3,48,BPS_EGF,110.0,129.5,25.0,1,3,40103708.333333336,9120485.838701705,5265714.954114599
3,48,BPS_EGF,110.0,129.5,25.0,2,3,60331316.666666664,8912035.540644366,5145366.118418537
3,48,BPS_EGF,110.0,130.5,25.0,1,3,40701958.333333336,9248220.162865574,5339462.400555364
3,48,BPS_EGF,110.0,130.5,25.0,2,3,60444050.0,9450503.619748263,5456250.808839193
3,48,BPS_EGF,110.0,131.5,25.0,1,3,41270091.666666664,9230626.018529747,5329304.416586913
3,48,BPS_EGF,110.0,131.5,25.0,2,3,60364400.0,9872396.805392548,5699830.95314019
3,48,BPS_EGF,110.0,132.5,25.0,1,3,41794583.333333336,9078101.20779441,5241244.176050769
3,48,BPS_EGF,110.0,132.5,25.0,2,3,60078183.333333336,10153499.928606309,5862125.916997699
3,48,BPS_EGF,110.0,133.5,25.0,1,3,42263241.666666664,8808156.234470034,5085391.373035555
3,48,BPS_EGF,110.0,133.5,25.0,2,3,59577025.0,10277615.352581793,5933783.990440529
3,48,BPS_EGF,110.0,134.5,25.0,1,3,42665291.666666664,8445611.149634663,4876075.870712478
3,48,BPS_EGF,110.0,134.5,25.0,2,3,58859058.333333336,10236433.393165234,5910007.575085623
3,48,BPS_EGF,110.0,135.5,25.0,1,3,42991650.0,8022294.655014548,4631673.978591146
3,48,BPS_EGF,110.0,135.5,25.0,2,3,57929291.666666664,10029176.948107872,5790348.01074047
3,48,BPS_EGF,110.0,136.5,25.0,1,3,43235025.0,7575661.772124268,4373810.3634255035
3,48,BPS_EGF,110.0,136.5,25.0,2,3,56799466.666666664,9662211.50026397,5578480.410644501
3,48,BPS_EGF,110.0,137.5,25.0,1,3,43390041.666666664,7146175.58822258,4125846.399536639
3,48,BPS_EGF,110.0,137.5,25.0,2,3,55487491.666666664,9148356.69947523,5281806.203084741
3,48,BPS_EGF,110.0,138.5,25.0,1,3,43453308.333333336,6772844.554973437,3910303.6269934056
3,48,BPS_EGF,110.0,138.5,25.0,2,3,54016541.666666664,8506165.779022198,4911037.102290049
3,48,BPS_EGF,110.0,139.5,25.0,1,3,43423600.0,6486991.473277501,3745266.2733275723
3,48,BPS_EGF,110.0,139.5,25.0,2,3,52413841.666666664,7759365.543020147,4479871.785003389
3,48,BPS_EGF,110.0,140.5,25.0,1,3,43301791.666666664,6305647.753717165,3640567.4280235646
3,48,BPS_EGF,110.0,140.5,25.0,2,3,50709300.0,6936673.570100081,4004890.3529778444
3,48,BPS_EGF,110.0,141.5,25.0,1,3,43091008.333333336,6227655.740391672,3595538.71813545
3,48,BPS_EGF,110.0,141.5,25.0,2,3,48934066.666666664,6072604.164263742,3506019.648919714
3,48,BPS_EGF,110.0,142.5,25.0,1,3,42796433.333333336,6235154.06512408,3599867.877938177
3,48,BPS_EGF,110.0,142.5,25.0,2,3,47119216.666666664,5209999.449216221,3007994.5844827876
3,48,BPS_EGF,110.0,143.5,25.0,1,3,42425250.0,6299797.786238857,3637189.9477252127
3,48,BPS_EGF,110.0,143.5,25.0,2,3,45294483.333333336,4405886.670221254,2543739.855071225
3,48,BPS_EGF,110.0,144.5,25.0,1,3,41986350.0,6390801.232973453,3689730.812194615
3,48,BPS_EGF,110.0,144.5,25.0,2,3,43487325.0,3740567.810924566,2159617.8325593476
3,48,BPS_EGF,110.0,145.5,25.0,1,3,41490033.333333336,6481059.551702047,3741841.4768091724
3,48,BPS_EGF,110.0,145.5,25.0,2,3,41722158.333333336,3320333.8279393436,1916995.6293602006
3,48,BPS_EGF,110.0,146.5,25.0,1,3,40947608.333333336,6550313.537454397,3781825.284125746
3,48,BPS_EGF,110.0,146.5,25.0,2,3,40019925.0,3240765.0974538405,1871056.6013953188
3,48,BPS_EGF,110.0,147.5,25.0,1,3,40370908.333333336,6585767.579852278,3802294.6850480232
3,48,BPS_EGF,110.0,147.5,25.0,2,3,38397833.333333336,3507259.5371362716,2024917.2378835087
3,48,BPS_EGF,110.0,148.5,25.0,1,3,39771916.666666664,6581179.2441748865,3799645.608209549
3,48,BPS_EGF,110.0,148.5,25.0,2,3,36869358.333333336,4026326.540279406,2324600.7118756496
3,48,BPS_EGF,110.0,149.5,25.0,1,3,39162308.333333336,6535503.275395731,3773274.5753394067
3,48,BPS_EGF,110.0,149.5,25.0,2,3,35444416.666666664,4687702.916763533,2706446.5408744197
3,48,BPS_EGF,110.0,150.5,25.0,1,3,38553100.0,6451231.80810262,3724620.421012724
3,48,BPS_EGF,110.0,150.5,25.0,2,3,34129683.333333336,5413667.254293372,3125582.2465693406
3,48,BPS_EGF,110.0,151.5,25.0,1,3,37954291.666666664,6333012.818622218,3656366.6556128887
3,48,BPS_EGF,110.0,151.5,25.0,2,3,32928900.0,6158363.931526376,3555533.0736344354
3,48,BPS_EGF,110.0,152.5,25.0,1,3,37374741.666666664,6186366.79180182,3571700.532552542
3,48,BPS_EGF,110.0,152.5,25.0,2,3,31843358.333333332,6895964.7200524695,3981387.087444456
3,48,BPS_EGF,110.0,153.5,25.0,1,3,36821908.333333336,6016892.43969288,3473854.4697417086
3,48,BPS_EGF,110.0,153.5,25.0,2,3,30872275.0,7611941.156498781,4394756.275760163
3,48,BPS_EGF,110.0,154.5,25.0,1,3,36301841.666666664,5829507.8004243495,3365667.8978180215
3,48,BPS_EGF,110.0,154.5,25.0,2,3,30013216.666666668,8298145.862266964,4790936.747354612
3,48,BPS_EGF,110.0,155.5,25.0,1,3,35819133.333333336,5628125.702461552,3249399.8893492287
3,48,BPS_EGF,110.0,155.5,25.0,2,3,29262400.0,8949981.671873692,5167274.327498494
3,48,BPS_EGF,110.0,156.5,25.0,1,3,35377025.0,5415501.129396983,3126641.0348540707
3,48,BPS_EGF,110.0,156.5,25.0,2,3,28615141.666666668,9564853.095458828,5522270.50942238
3,48,BPS_EGF,110.0,157.5,25.0,1,3,34977333.333333336,5193209.62419517,2998300.9744872367
3,48,BPS_EGF,110.0,157.5,25.0,2,3,28066e3,10141250.416522857,5855053.657898876
3,48,BPS_EGF,110.0,158.5,25.0,1,3,34620683.333333336,4961761.927313052,2864674.584389027
3,48,BPS_EGF,110.0,158.5,25.0,2,3,27609091.666666668,10678042.885119835,6164970.9341423055
3,48,BPS_EGF,110.0,159.5,25.0,1,3,34306516.666666664,4720883.251332141,2725603.215969408
3,48,BPS_EGF,110.0,159.5,25.0,2,3,27238233.333333332,11174200.167051481,6451427.474425934
3,48,BPS_EGF,110.0,160.5,25.0,1,3,34033208.333333336,4469759.437202223,2580616.8142815735
3,48,BPS_EGF,110.0,160.5,25.0,2,3,26947075.0,11628517.199728219,6713727.535539281
3,48,BPS_EGF,110.0,161.5,25.0,1,3,33798208.333333336,4207305.920756575,2429089.205911915
3,48,BPS_EGF,110.0,161.5,25.0,2,3,26729241.666666668,12039458.016568203,6950984.32676285
3,48,BPS_EGF,110.0,162.5,25.0,1,3,33598075.0,3932459.918104697,2270406.7922951607
3,48,BPS_EGF,110.0,162.5,25.0,2,3,26578400.0,12405097.254833393,7162086.239401547
3,48,BPS_EGF,110.0,163.5,25.0,1,3,33428625.0,3644429.93287359,2104112.602787297
3,48,BPS_EGF,110.0,163.5,25.0,2,3,26488283.333333332,12723101.159464164,7345685.879343475
3,48,BPS_EGF,110.0,164.5,25.0,1,3,33284983.333333332,3343117.317184417,1930149.6830089227
3,48,BPS_EGF,110.0,164.5,25.0,2,3,26452841.666666668,12990763.503744049,7500220.805865393
3,48,BPS_EGF,110.0,165.5,25.0,1,3,33161683.333333332,3029306.581580731,1748970.97033354
3,48,BPS_EGF,110.0,165.5,25.0,2,3,26466141.666666668,13205033.600921215,7623929.704149918
3,48,BPS_EGF,110.0,166.5,25.0,1,3,33052800.0,2705377.7818448944,1561950.5906077826
3,48,BPS_EGF,110.0,166.5,25.0,2,3,26522508.333333332,13362593.359270062,7714896.873046077
3,48,BPS_EGF,110.0,167.5,25.0,1,3,32951991.666666668,2376081.8804722056,1371831.51330722
3,48,BPS_EGF,110.0,167.5,25.0,2,3,26616475.0,13460037.50271057,7771156.2754924055
3,48,BPS_EGF,110.0,168.5,25.0,1,3,32852683.333333332,2050189.6924939246,1183677.5708511635
3,48,BPS_EGF,110.0,168.5,25.0,2,3,26742825.0,13493912.614652393,7790714.080490846
3,48,BPS_EGF,110.0,169.5,25.0,1,3,32748141.666666668,1743709.2334541713,1006730.9953232019
3,48,BPS_EGF,110.0,169.5,25.0,2,3,26896641.666666668,13460928.883493083,7771670.914427141
3,48,BPS_EGF,110.0,170.5,25.0,1,3,32631650.0,1485250.556093146,857509.8083744193
3,48,BPS_EGF,110.0,170.5,25.0,2,3,27073233.333333332,13358018.965829415,7712255.84576174
3,48,BPS_EGF,110.0,171.5,25.0,1,3,32496650.0,1320748.4364934906,762534.4653412942
3,48,BPS_EGF,110.0,171.5,25.0,2,3,27268233.333333332,13182562.201406764,7610955.835591181
3,48,BPS_EGF,110.0,172.5,25.0,1,3,32336866.666666668,1301527.43928368,751437.217428117
3,48,BPS_EGF,110.0,172.5,25.0,2,3,27477550.0,12932510.858757282,7466588.625601275
3,48,BPS_EGF,110.0,173.5,25.0,1,3,32146541.666666668,1443236.613772438,833253.047465841
3,48,BPS_EGF,110.0,173.5,25.0,2,3,27697350.0,12606462.094993187,7278344.28407313
3,48,BPS_EGF,110.0,174.5,25.0,1,3,31920525.0,1710627.597550092,987631.3039287485
3,48,BPS_EGF,110.0,174.5,25.0,2,3,27924125.0,12203857.31674621,7045900.306975209
3,48,BPS_EGF,110.0,175.5,25.0,1,3,31654475.0,2055104.6767743973,1186515.2383485571
3,48,BPS_EGF,110.0,175.5,25.0,2,3,28154575.0,11725071.531951308,6769473.205239706
3,48,BPS_EGF,110.0,176.5,25.0,1,3,31344900.0,2440549.0907529397,1409051.6745167063
3,48,BPS_EGF,110.0,176.5,25.0,2,3,28385700.0,11171412.268906515,6449817.880681464
3,48,BPS_EGF,110.0,177.5,25.0,1,3,30989358.333333332,2843930.344757644,1641943.9501023712
3,48,BPS_EGF,110.0,177.5,25.0,2,3,28614666.666666668,10545345.735718356,6088358.199214665
3,48,BPS_EGF,110.0,178.5,25.0,1,3,30586441.666666668,3250120.3725144295,1876457.8719698926
3,48,BPS_EGF,110.0,178.5,25.0,2,3,28838883.333333332,9850340.295972435,5687096.621489104
3,48,BPS_EGF,110.0,179.5,25.0,1,3,30135883.333333332,3648335.248981148,2106367.3380932664
3,48,BPS_EGF,110.0,179.5,25.0,2,3,29055866.666666668,9091014.63002526,5248699.74385191
3,48,BPS_EGF,110.0,180.5,25.0,1,3,29638475.0,4030275.106304779,2326880.417533312
3,48,BPS_EGF,110.0,180.5,25.0,2,3,29263341.666666668,8273091.179440327,4776471.419480192
3,48,BPS_EGF,110.0,181.5,25.0,1,3,29096091.666666668,4389213.068302601,2534113.34651513
3,48,BPS_EGF,110.0,181.5,25.0,2,3,29459075.0,7403355.256740014,4274329.150385278
3,48,BPS_EGF,110.0,182.5,25.0,1,3,28511550.0,4719631.1788502075,2724880.3315849183
3,48,BPS_EGF,110.0,182.5,25.0,2,3,29640958.333333332,6489748.08165412,3746857.801915864
3,48,BPS_EGF,110.0,183.5,25.0,1,3,27888533.333333332,5017016.187706427,2896575.646501016
3,48,BPS_EGF,110.0,183.5,25.0,2,3,29806900.0,5541425.079514746,3199343.261351982
3,48,BPS_EGF,110.0,184.5,25.0,1,3,27231475.0,5277829.46620815,3047156.2630522144
3,48,BPS_EGF,110.0,184.5,25.0,2,3,29954916.666666668,4569257.05410172,2638061.790182225
3,48,BPS_EGF,110.0,185.5,25.0,1,3,26545341.666666668,5499432.73900439,3175098.9722544258
3,48,BPS_EGF,110.0,185.5,25.0,2,3,30083025.0,3587148.529124491,2071041.1689131951
3,48,BPS_EGF,110.0,186.5,25.0,1,3,25835558.333333332,5680107.301271547,3279411.4794150866
3,48,BPS_EGF,110.0,186.5,25.0,2,3,30189325.0,2616861.9777559917,1510845.9672895183
3,48,BPS_EGF,110.0,187.5,25.0,1,3,25107783.333333332,5819004.418301152,3359603.767321792
3,48,BPS_EGF,110.0,187.5,25.0,2,3,30271975.0,1708121.4354152342,986184.3705455555
3,48,BPS_EGF,110.0,188.5,25.0,1,3,24367816.666666668,5916107.523444645,3415666.271215536
3,48,BPS_EGF,110.0,188.5,25.0,2,3,30329208.333333332,1049190.6018252037,605750.4763950069
3,48,BPS_EGF,110.0,189.5,25.0,1,3,23621391.666666668,5972178.520980291,3448038.8767364724
3,48,BPS_EGF,110.0,189.5,25.0,2,3,30359408.333333332,1161070.659007596,670344.4575262119
3,48,BPS_EGF,110.0,190.5,25.0,1,3,22874100.0,5988610.323825136,3457525.782532214
3,48,BPS_EGF,110.0,190.5,25.0,2,3,30361075.0,1882143.185473677,1086655.8747866473
3,48,BPS_EGF,110.0,191.5,25.0,1,3,22131266.666666668,5967444.466244184,3445305.6689602225
3,48,BPS_EGF,110.0,191.5,25.0,2,3,30332908.333333332,2739964.300900348,1581919.1266947808
3,48,BPS_EGF,110.0,192.5,25.0,1,3,21397908.333333332,5911141.820977427,3412799.3215593724
3,48,BPS_EGF,110.0,192.5,25.0,2,3,30273841.666666668,3607953.426315026,2083052.881906613
3,48,BPS_EGF,110.0,193.5,25.0,1,3,20678583.333333332,5822522.761995725,3361635.0840009553
3,48,BPS_EGF,110.0,193.5,25.0,2,3,30183058.333333332,4450899.743123106,2569728.1648281612
3,48,BPS_EGF,110.0,194.5,25.0,1,3,19977425.0,5704697.02794329,3293608.3647283167
3,48,BPS_EGF,110.0,194.5,25.0,2,3,30060008.333333332,5253705.610348598,3033228.3483778103
3,48,BPS_EGF,110.0,195.5,25.0,1,3,19298100.0,5560880.029500727,3210575.5819634586
3,48,BPS_EGF,110.0,195.5,25.0,2,3,29904500.0,6007833.130796826,3468624.0753119
3,48,BPS_EGF,110.0,196.5,25.0,1,3,18643791.666666668,5394382.124102198,3114447.971462109
3,48,BPS_EGF,110.0,196.5,25.0,2,3,29716616.666666668,6707769.475127953,3872732.5121270786
3,48,BPS_EGF,110.0,197.5,25.0,1,3,18017200.0,5208525.498581628,3007143.598687133
3,48,BPS_EGF,110.0,197.5,25.0,2,3,29496816.666666668,7349824.117212488,4243422.9325690335
3,48,BPS_EGF,110.0,198.5,25.0,1,3,17420575.0,5006574.938206258,2890547.388291417
3,48,BPS_EGF,110.0,198.5,25.0,2,3,29245858.333333332,7931681.621680761,4579358.519403795
3,48,BPS_EGF,110.0,199.5,25.0,1,3,16855716.666666668,4791755.822786501,2766521.514176743
3,48,BPS_EGF,110.0,199.5,25.0,2,3,28964866.666666668,8452098.240279352,4879821.194242447
3,48,BPS_EGF,110.0,200.5,25.0,1,3,16324016.666666666,4567239.067897949,2636896.7053042566
3,48,BPS_EGF,110.0,200.5,25.0,2,3,28655250.0,8910807.695819443,5144657.221878345
3,48,BPS_EGF,110.0,201.5,25.0,1,3,15826491.666666666,4336176.724830105,2503492.799334451
3,48,BPS_EGF,110.0,201.5,25.0,2,3,28318675.0,9308276.553154187,5374135.9736550525
3,48,BPS_EGF,110.0,202.5,25.0,1,3,15363825.0,4101738.72743316,2368139.958429048
3,48,BPS_EGF,110.0,202.5,25.0,2,3,27957108.333333332,9645755.934909059,5568979.785557176
3,48,BPS_EGF,110.0,203.5,25.0,1,3,14936350.0,3867292.171452139,2232782.176222825
3,48,BPS_EGF,110.0,203.5,25.0,2,3,27572666.666666668,9925041.558235832,5730225.41536568
3,48,BPS_EGF,110.0,204.5,25.0,1,3,14544166.666666666,3636486.387498011,2099526.3947263863
3,48,BPS_EGF,110.0,204.5,25.0,2,3,27167675.0,10148507.376302931,5859243.4655814
3,48,BPS_EGF,110.0,205.5,25.0,1,3,14187066.666666666,3413406.5584593546,1970731.1953801424
3,48,BPS_EGF,110.0,205.5,25.0,2,3,26744583.333333332,10318858.631328046,5957595.808526942
3,48,BPS_EGF,110.0,206.5,25.0,1,3,13864600.0,3202819.7080853614,1849148.8206289222
3,48,BPS_EGF,110.0,206.5,25.0,2,3,26305900.0,10439207.735413881,6027079.3961676285
3,48,BPS_EGF,110.0,207.5,25.0,1,3,13576141.666666666,3010257.928767622,1737973.225504192
3,48,BPS_EGF,110.0,207.5,25.0,2,3,25854200.0,10512890.12305251,6069619.942505324
3,48,BPS_EGF,110.0,208.5,25.0,1,3,13320791.666666666,2842167.1199470893,1640925.9517833556
3,48,BPS_EGF,110.0,208.5,25.0,2,3,25392041.666666668,10543402.265941404,6087236.1364157805
3,48,BPS_EGF,110.0,209.5,25.0,1,3,13097450.0,2705699.1914059846,1562136.156504398
3,48,BPS_EGF,110.0,209.5,25.0,2,3,24921933.333333332,10534378.31626567,6082026.156641342
3,48,BPS_EGF,110.0,210.5,25.0,1,3,12904858.333333334,2608166.5116913705,1505825.6376163801
3,48,BPS_EGF,110.0,210.5,25.0,2,3,24446366.666666668,10489500.250677262,6056115.793393164
3,48,BPS_EGF,110.0,211.5,25.0,1,3,12741466.666666666,2555996.6772197364,1475705.369640604
3,48,BPS_EGF,110.0,211.5,25.0,2,3,23967675.0,10412480.583085136,6011648.467575955
3,48,BPS_EGF,110.0,212.5,25.0,1,3,12605566.666666666,2553474.3127420205,1474249.0818304003
3,48,BPS_EGF,110.0,212.5,25.0,2,3,23488116.666666668,10306937.739404382,5950713.278365834
3,48,BPS_EGF,110.0,213.5,25.0,1,3,12495191.666666666,2601475.3499616967,1501962.4935905614
3,48,BPS_EGF,110.0,213.5,25.0,2,3,23009775.0,10176449.153038353,5875375.657901232
3,48,BPS_EGF,110.0,214.5,25.0,1,3,12408158.333333334,2697188.905871877,1557222.7408604005
3,48,BPS_EGF,110.0,214.5,25.0,2,3,22534600.0,10024491.515252782,5787642.874820313
3,48,BPS_EGF,110.0,215.5,25.0,1,3,12342033.333333334,2834608.137637076,1636561.7713118696
3,48,BPS_EGF,110.0,215.5,25.0,2,3,22064383.333333332,9854398.747841408,5689439.769768149
3,48,BPS_EGF,110.0,216.5,25.0,1,3,12294191.666666666,3005742.5226902477,1735366.2545899195
3,48,BPS_EGF,110.0,216.5,25.0,2,3,21600733.333333332,9669383.823192062,5582621.35321775
3,48,BPS_EGF,110.0,217.5,25.0,1,3,12261733.333333334,3201681.269889046,1848491.5430298236
3,48,BPS_EGF,110.0,217.5,25.0,2,3,21145075.0,9472438.076104008,5468914.67312071
3,48,BPS_EGF,110.0,218.5,25.0,1,3,12241633.333333334,3413501.973535878,1970786.2833002582
3,48,BPS_EGF,110.0,218.5,25.0,2,3,20698708.333333332,9266487.94265974,5350009.308137022
3,48,BPS_EGF,110.0,219.5,25.0,1,3,12230650.0,3632666.4770007445,2097320.9683725093
3,48,BPS_EGF,110.0,219.5,25.0,2,3,20262725.0,9054185.892413244,5227436.6622776985
3,48,BPS_EGF,110.0,220.5,25.0,1,3,12225458.333333334,3851206.583196795,2223495.1575135286
3,48,BPS_EGF,110.0,220.5,25.0,2,3,19838075.0,8838074.11398971,5102664.468829823
3,48,BPS_EGF,110.0,221.5,25.0,1,3,12222650.0,4061726.7454095185,2345039.029836888
3,48,BPS_EGF,110.0,221.5,25.0,2,3,19425541.666666668,8620532.26377776,4977066.623049945
3,48,BPS_EGF,110.0,222.5,25.0,1,3,12218858.333333334,4257434.566168731,2458030.9928347347
3,48,BPS_EGF,110.0,222.5,25.0,2,3,19025783.333333332,8403705.436306555,4851881.595841911
3,48,BPS_EGF,110.0,223.5,25.0,1,3,12210791.666666666,4432122.418233541,2558887.07124851
3,48,BPS_EGF,110.0,223.5,25.0,2,3,18639291.666666668,8189630.589361668,4728285.4253315525
3,48,BPS_EGF,110.0,224.5,25.0,1,3,12195358.333333334,4580225.546393248,2644394.452159343
3,48,BPS_EGF,110.0,224.5,25.0,2,3,18266475.0,7980130.510680887,4607330.498509956
3,48,BPS_EGF,110.0,225.5,25.0,1,3,12169708.333333334,4696851.322317786,2711728.3752838233
3,48,BPS_EGF,110.0,225.5,25.0,2,3,17907583.333333332,7776907.7449014615,4489999.7799817445
3,48,BPS_EGF,110.0,226.5,25.0,1,3,12131400.0,4777832.609497218,2758482.9432361913
3,48,BPS_EGF,110.0,226.5,25.0,2,3,17562766.666666668,7581452.39817763,4377153.582936189
3,48,BPS_EGF,110.0,227.5,25.0,1,3,12078350.0,4819848.224529482,2782740.669885237
3,48,BPS_EGF,110.0,227.5,25.0,2,3,17232091.666666668,7395135.334475518,4269583.376053154
3,48,BPS_EGF,110.0,228.5,25.0,1,3,12009025.0,4820485.887594735,2783108.824827613
3,48,BPS_EGF,110.0,228.5,25.0,2,3,16915508.333333332,7219139.717156978,4167972.2590181003
3,48,BPS_EGF,110.0,229.5,25.0,1,3,11922441.666666666,4778275.278364918,2758738.5182261197
3,48,BPS_EGF,110.0,229.5,25.0,2,3,16612900.0,7054488.219787811,4072910.6726895366
3,48,BPS_EGF,110.0,230.5,25.0,1,3,11818150.0,4692725.508433239,2709346.335526954
3,48,BPS_EGF,110.0,230.5,25.0,2,3,16324050.0,6902040.282092318,3984894.8148236405
3,48,BPS_EGF,110.0,231.5,25.0,1,3,11696300.0,4564315.022747115,2635208.5070493
3,48,BPS_EGF,110.0,231.5,25.0,2,3,16048691.666666666,6762505.144606792,3904334.165634961
3,48,BPS_EGF,110.0,232.5,25.0,1,3,11557591.666666666,4394449.227529353,2537136.4444542155
3,48,BPS_EGF,110.0,232.5,25.0,2,3,15786458.333333334,6636389.63199934,3831521.340482061
3,48,BPS_EGF,110.0,233.5,25.0,1,3,11403216.666666666,4185406.9575381,2416445.833602755
3,48,BPS_EGF,110.0,233.5,25.0,2,3,15536950.0,6524070.039668489,3766673.593614575
3,48,BPS_EGF,110.0,234.5,25.0,1,3,11234816.666666666,3940219.1746092415,2274886.601126771
3,48,BPS_EGF,110.0,234.5,25.0,2,3,15299683.333333334,6425708.142217349,3709884.3256431567
3,48,BPS_EGF,110.0,235.5,25.0,1,3,11054408.333333334,3662478.2818753114,2114532.8219418693
3,48,BPS_EGF,110.0,235.5,25.0,2,3,15074116.666666666,6341363.756634557,3661188.071922298
3,48,BPS_EGF,110.0,236.5,25.0,1,3,10864266.666666666,3356338.1640499714,1937782.7425056654
3,48,BPS_EGF,110.0,236.5,25.0,2,3,14859675.0,6270841.863537941,3620472.237959205
3,48,BPS_EGF,110.0,237.5,25.0,1,3,10666850.0,3026195.137152428,1747174.5770552908
3,48,BPS_EGF,110.0,237.5,25.0,2,3,14655716.666666666,6213869.99081155,3587579.511904386
3,48,BPS_EGF,110.0,238.5,25.0,1,3,10464691.666666666,2676639.242167,1545358.3869886335
3,48,BPS_EGF,110.0,238.5,25.0,2,3,14461558.333333334,6169943.345380761,3562218.4513403224
3,48,BPS_EGF,110.0,239.5,25.0,1,3,10260350.0,2312268.321908165,1334988.7380923233
3,48,BPS_EGF,110.0,239.5,25.0,2,3,14276458.333333334,6138453.813173016,3544037.9614435253
3,48,BPS_EGF,110.0,240.5,25.0,1,3,10056250.0,1937580.5021985539,1118662.6245209053
3,48,BPS_EGF,110.0,240.5,25.0,2,3,14099650.0,6118630.539538647,3532592.989074503
3,48,BPS_EGF,110.0,241.5,25.0,1,3,9854691.666666666,1556853.0418630827,898849.5228083385
3,48,BPS_EGF,110.0,241.5,25.0,2,3,13930358.333333334,6109574.565657852,3527364.520116652
