particle_size,1_25_1_00,1_25_1_01,1_25_1_02,1_25_2_00,1_25_2_01,1_25_2_02,2_25_1_00,2_25_1_01,2_25_1_02,2_25_2_00,2_25_2_01,2_25_2_02,3_25_1_00,3_25_1_01,3_25_1_02,3_25_2_00,3_25_2_01,3_25_2_02,4_25_1_00,4_25_1_01,4_25_1_02,4_25_2_00,4_25_2_01,4_25_2_02,5_25_1_00,5_25_1_01,5_25_1_02,5_25_2_00,5_25_2_01,5_25_2_02,6_25_1_00,6_25_1_01,6_25_1_02,6_25_2_00,6_25_2_01,6_25_2_02,7_25_1_00,7_25_1_01,7_25_1_02,7_25_2_00,7_25_2_01,7_25_2_02,8_25_1_00,8_25_1_01,8_25_1_02,8_25_2_00,8_25_2_01,8_25_2_02,14_20_1_00,14_20_1_01,14_20_1_02,16_20_2_00,16_20_2_01,16_20_2_02,16_20_1_00,16_20_1_01,16_20_1_02,15_20_2_00,15_20_2_01,15_20_2_02,15_20_1_00,15_20_1_01,15_20_1_02,14_20_2_00,14_20_2_01,14_20_2_02,13_20_2_00,13_20_2_01,13_20_2_02,13_20_1_00,13_20_1_01,13_20_1_02,12_20_2_00,12_20_2_01,12_20_2_02,12_20_1_00,12_20_1_01,12_20_1_02,11_20_2_00,11_20_2_01,11_20_2_02,11_20_1_00,11_20_1_01,11_20_1_02,10_20_2_00,10_20_2_01,10_20_2_02,10_20_1_00,10_20_1_01,10_20_1_02,9_20_2_00,9_20_2_01,9_20_2_02,9_20_1_00,9_20_1_01,9_20_1_02,24_20_2_00,24_20_2_01,24_20_2_02,24_20_1_00,24_20_1_01,24_20_1_02,23_20_2_00,23_20_2_01,23_20_2_02,23_20_1_00,23_20_1_01,23_20_1_02,22_20_2_00,22_20_2_01,22_20_2_02,22_20_1_00,22_20_1_01,22_20_1_02,21_20_2_00,21_20_2_01,21_20_2_02,21_20_1_00,21_20_1_01,21_20_1_02,20_20_2_00,20_20_2_01,20_20_2_02,20_20_1_00,20_20_1_01,20_20_1_02,19_20_2_00,19_20_2_01,19_20_2_02,19_20_1_00,19_20_1_01,19_20_1_02,18_20_2_00,18_20_2_01,18_20_2_02,18_20_1_00,18_20_1_01,18_20_1_02,17_20_2_00,17_20_2_01,17_20_2_02,17_20_1_00,17_20_1_01,17_20_1_02
345.5,0,46834,113321,247219,158826,77784,66905,53098,266057,18057,44053,33069,67032,103693,63175,83748,134493,69398,206238,387272,43904,19739,167523,175318,103066,115593,272982,170616,49979,34349,1567,940,59304,17829,5,1851,42406,85793,29383,96719,43914,88639,38816,63716,30695,28748,75699,115946,98664,17135,1581,101805,393407,213512,291042,143330,469352,104442,15901,108218,82275,88778,200916,75530,67899,139346,197279,89697,89402,179418,132889,452104,550575,320196,104030,194049,370691,186225,10007,416328,26818,344739,232378,205045,332001,347944,657343,156735,232336,182287,244909,306675,151321,349678,117428,221582,125455,47880,0,44639,126038,19717,90167,35346,24000,1747,61725,3664,34009,0,1453,75038,247227,114160,11077,102419,75137,129656,110055,70194,10823,74494,53607,8629,46826,43818,76268,14525,5076,157531,1,93460,13623,36398,5548,125785,26497,769,6011,4100,12141,683,76668,54556
346.5,0,45905,112822,244285,150507,74135,73191,50141,256696,20254,44429,31661,63718,101395,63993,80862,131155,72641,194327,385497,42467,18819,150583,172532,106573,108807,255647,164738,49706,35647,1437,672,60158,21064,4,1693,40557,86118,29408,97991,42489,85245,40025,63914,30686,27546,79978,120369,98095,18776,1573,103236,393663,203900,293896,141151,460418,102248,14459,104020,83364,87909,202944,65903,73637,134875,205807,86643,88523,177445,123980,457782,562222,307180,101281,187429,381425,189370,9414,406161,28191,347154,232588,207184,324636,346295,698184,166089,222475,184830,210143,304060,146572,386471,110554,219084,109469,49326,0,44324,124767,18178,84186,31834,24639,1632,59502,3453,34271,0,1421,73450,257032,115167,10414,103215,68074,133969,104459,66743,10040,76167,42543,9391,49718,44237,74231,16977,4678,147712,1,91066,14818,36383,5092,131794,24054,645,5293,4319,11750,510,74911,54385
347.5,0,44979,112507,241187,142595,70818,79892,47395,247031,22720,44896,30444,60614,99161,64967,77997,127903,76120,182729,383002,41185,18029,134959,170001,110209,102280,237579,158875,49431,36976,1323,478,61148,24715,3,1553,38800,86424,29474,99234,41122,81978,41297,64240,30739,26537,84424,124759,97479,20613,1579,104821,393633,194392,296341,139141,449848,100177,13127,100114,84545,87228,205268,57441,79645,130543,214490,83695,87832,175592,115623,461863,573682,294481,98708,181116,392402,192598,8897,395554,29688,349394,232962,209096,317498,344482,738332,176210,212853,187546,178966,301007,141784,425143,103911,216229,94601,50760,0,44014,123184,16741,78585,28584,25312,1538,57306,3269,34566,0,1398,72031,261086,115882,9808,104060,61345,138104,99019,63592,9284,77773,33502,10243,52751,44700,72347,19762,4334,138268,1,88672,16121,36379,4677,137547,21784,538,4660,4583,11418,377,73175,54204
348.5,0,44060,112372,237937,135080,67813,86991,44848,237128,25482,45454,29404,57711,96989,66097,75162,124741,79835,171479,379794,40048,17359,120614,167716,113966,96021,219134,153045,49153,38335,1223,337,62274,28790,2,1427,37134,86700,29580,100441,39818,78842,42629,64683,30853,25705,89021,129086,96811,22666,1599,106558,393298,185016,298337,137296,437828,98227,11899,96489,85818,86731,207884,50024,85896,126336,223290,80854,87322,173850,107790,464363,584923,282115,96305,175097,403569,195891,8448,384558,31321,351445,233481,210751,310595,342503,777268,187132,203481,190430,151299,297510,136974,465284,97513,213018,80967,52167,0,43707,121286,15400,73358,25587,26020,1462,55145,3109,34893,0,1384,70777,259016,116291,9254,104949,54984,142037,93744,60718,8553,79300,26195,11191,55915,45208,70606,22906,4038,129227,1,86278,17541,36373,4299,142966,19681,448,4103,4896,11142,275,71463,54011
349.5,0,43147,112413,234552,127950,65101,94461,42489,227053,28569,46107,28529,54997,94876,67383,72361,121670,83786,160611,375887,39050,16800,107502,165666,117833,90036,200648,147267,48873,39721,1135,237,63534,33287,2,1315,35561,86932,29726,101606,38583,75838,44017,65239,31025,25036,93749,133321,96084,24960,1633,108447,392635,175795,299841,135610,424553,96394,10768,93134,87184,86417,210784,43536,92360,122244,232165,78119,86987,172209,100453,465317,595916,270096,94067,169358,414869,199229,8061,373224,33100,353289,234122,212124,303929,340361,814456,198882,194372,193476,126994,293568,132160,506368,91370,209455,68637,53533,0,43402,119074,14155,68495,22833,26766,1402,53024,2971,35251,0,1377,69683,250885,116378,8751,105877,49015,145748,88642,58102,7850,80740,20349,12245,59199,45758,69000,26431,3784,120615,2,83887,19086,36353,3955,147970,17740,371,3612,5264,10919,198,69774,53808
350.5,0,42242,112625,231045,121193,62662,102265,40306,216872,32009,46854,27808,52464,92822,68824,69601,118691,87970,150150,371300,38182,16345,95568,163841,121797,84329,182428,141557,48590,41132,1058,166,64924,38188,1,1214,34081,87106,29911,102720,37420,72965,45460,65898,31255,24519,98586,137434,95293,27518,1682,110486,391626,166752,300813,134078,410228,94675,9728,90039,88641,86281,213961,37873,99000,118254,241067,75487,86823,170660,93584,464776,606628,258437,91988,163889,426241,202593,7728,361608,35038,354913,234862,213188,297504,338056,849349,211487,185535,196678,105849,289182,127359,547749,85488,205549,57633,54843,0,43096,116551,13000,63985,20313,27550,1356,50949,2852,35639,1,1379,68745,237191,116134,8295,106838,43457,149215,83718,55723,7176,82083,15713,13415,62587,46351,67523,30358,3566,112445,2,81504,20762,36308,3639,152482,15953,306,3180,5693,10746,141,68112,53595
351.5,0,41346,113003,227432,114796,60480,110357,38289,206647,35833,47697,27234,50103,90822,70420,66887,115805,92380,140117,366057,37437,15988,84750,162231,125844,78904,164739,135929,48305,42563,990,115,66443,43462,0,1125,32693,87208,30134,103777,36332,70222,46952,66654,31539,24144,103503,141397,94435,30369,1748,112676,390250,157909,301217,132695,395054,93067,8773,87193,90191,86323,217406,32939,105775,114357,249946,72959,86825,169195,87157,462805,617029,247148,90065,158676,437616,205963,7446,349762,37148,356304,235676,213923,291321,335591,881411,224964,176978,200029,87624,284360,122585,588672,79875,201311,47938,56081,0,42787,113726,11931,59814,18015,28374,1324,48923,2753,36054,1,1388,67957,218814,115552,7884,107827,38318,152422,78977,53563,6532,83320,12071,14710,66063,46986,66168,34702,3382,104726,2,79129,22579,36223,3350,156426,14313,252,2800,6192,10621,99,66476,53372
352.5,0,40461,113543,223727,108744,58539,118679,36428,196435,40071,48640,26798,47904,88876,72166,64226,113012,97007,130529,360187,36811,15726,74982,160825,129957,73758,147804,130397,48018,44012,930,80,68085,49061,0,1045,31396,87226,30396,104769,35321,67609,48490,67499,31878,23903,108468,145180,93505,33540,1831,115015,388490,149286,301016,131456,379234,91567,7898,84586,91832,86541,221109,28646,112639,110542,258747,70531,86990,167804,81145,459481,627084,236236,88292,153707,448920,209319,7209,337740,39444,357448,236539,214310,285383,332969,910121,239327,168710,203521,72056,279110,117856,628282,74533,196757,39503,57231,0,42474,110609,10946,55966,15928,29238,1305,46952,2671,36495,1,1405,67313,196925,114628,7514,108839,33602,155356,74422,51603,5918,84441,9230,16142,69603,47661,64926,39473,3227,97459,2,76768,24543,36085,3083,159732,12812,206,2467,6768,10543,69,64870,53139
353.5,0,39586,114239,219945,103022,56825,127163,34714,186291,44755,49684,26496,45859,86980,74060,61622,110311,101837,121397,353723,36297,15554,66194,159613,134119,68890,131798,124974,47729,45475,878,55,69846,54918,0,974,30189,87144,30695,105688,34388,65124,50069,68425,32269,23790,113447,148754,92501,37063,1933,117503,386328,140899,300179,130355,362959,90172,7096,82210,93565,86934,225057,24916,119541,106800,267414,68202,87313,166479,75522,454890,636760,225708,86665,148971,460075,212642,7015,325597,41944,358335,237424,214332,279687,330192,934995,254579,160737,207145,58872,273448,113184,665646,69464,191903,32254,58275,1,42154,107216,10038,52425,14040,30143,1298,45038,2604,36961,1,1431,66806,172855,113363,7185,109868,29305,158006,70055,49826,5337,85438,7030,17719,73184,48375,63792,44675,3099,90640,2,74423,26661,35881,2837,162336,11443,169,2174,7433,10509,48,63293,52898
354.5,0,38724,115086,216101,97616,55323,135732,33136,176267,49915,50832,26323,43959,85134,76096,59080,107702,106851,112727,346700,35892,15471,58317,158586,138309,64296,116849,119669,47437,46948,832,38,71720,60951,0,911,29070,86951,31032,106529,33536,62764,51684,69424,32713,23802,118400,152092,91419,40969,2057,120139,383749,132766,298680,129389,346412,88877,6364,80054,95388,87501,229235,21679,126431,103122,275886,65971,87792,165210,70264,449126,646021,215568,85181,144455,470998,215912,6859,313383,44665,358956,238305,213979,274233,327266,955594,270714,153061,210891,47800,267392,108585,699782,64668,186771,26096,59199,1,41826,103566,9204,49174,12337,31090,1303,43186,2553,37449,2,1465,66430,147955,111761,6893,110907,25416,160364,65877,48217,4789,86303,5337,19454,76775,49126,62760,50303,2995,84263,3,72099,28942,35599,2610,164187,10197,137,1917,8197,10520,32,61748,52648
355.5,0,37875,116078,212208,92510,54023,144300,31687,166408,55579,52088,26277,42197,83335,78267,56605,105183,112026,104522,339159,35592,15477,51279,157733,142505,59970,103040,114493,47143,48426,791,26,73699,67062,0,854,28037,86633,31405,107283,32763,60527,53329,70489,33207,23935,123283,155169,90258,45292,2206,122922,380741,124899,296495,128551,329761,87680,5696,78110,97300,88243,233626,18872,133254,99501,284100,63834,88423,163989,65348,442285,654831,205818,83834,140149,481601,219111,6741,301149,47627,359303,239152,213243,269018,324194,971541,287716,145688,214749,38576,260962,104071,729695,60141,181385,20926,59985,2,41489,99680,8439,46195,10809,32079,1321,41396,2517,37960,2,1508,66179,123474,109832,6636,111952,21922,162425,61888,46761,4275,87028,4042,21356,80346,49913,61823,56344,2913,78314,3,69798,31391,35224,2399,165240,9067,111,1691,9073,10575,22,60234,52390
356.5,0,37039,117207,208279,87689,52912,152773,30358,156756,61776,53454,26355,40564,81581,80562,54200,102754,117333,96781,331141,35393,15573,45012,157044,146682,55906,90415,109452,46846,49905,756,18,75773,73138,0,804,27088,86178,31815,107944,32072,58410,54999,71609,33752,24188,128050,157963,89018,50066,2383,125851,377292,117309,293609,127836,313159,86577,5089,76372,99300,89160,238211,16439,139955,95929,291995,61790,89203,162808,60752,434469,663151,196457,82622,136042,491795,222221,6657,288945,50851,359368,239937,212120,264039,320982,982528,305554,138617,218708,30951,254186,99652,754423,55879,175769,16633,60619,3,41140,95584,7739,43472,9442,33111,1352,39670,2494,38490,2,1560,66045,100449,107586,6413,112996,18805,164188,58086,45443,3796,87607,3055,23437,83861,50733,60977,62773,2852,72780,4,67525,34016,34747,2203,165467,8044,90,1493,10075,10674,14,58755,52124
357.5,0,36217,118467,204327,83138,51982,161051,29142,147348,68529,54935,26559,39054,79870,82970,51869,100412,122739,89499,322692,35292,15759,39447,156509,150814,52094,78981,104554,46545,51379,725,12,77932,79057,0,759,26220,85575,32259,108505,31462,56409,56688,72776,34345,24559,132652,160452,87697,55327,2593,128924,373395,110007,290010,127240,296743,85565,4537,74832,101386,90252,242966,14333,146481,92401,299506,59837,90131,161657,56455,425779,670941,187485,81541,132123,501486,225226,6606,276816,54361,359147,240631,210612,259291,317634,988328,324181,131850,222755,24693,247090,95340,773076,51878,169952,13107,61086,4,40777,91307,7100,40987,8223,34186,1396,38011,2486,39039,2,1623,66021,79652,105040,6222,114031,16042,165655,54471,44251,3351,88032,2307,25706,87283,51585,60214,69559,2810,67643,5,65283,36819,34156,2021,164849,7122,72,1320,11217,10818,9,57309,51851
358.5,0,35411,119849,200364,78843,51223,169030,28031,138216,75860,56533,26888,37660,78200,85476,49614,98155,128204,82667,313858,35289,16040,34521,156117,154873,48527,68717,99804,46240,52845,699,9,80163,84692,0,719,25432,84814,32737,108961,30932,54521,58389,73980,34986,25049,137038,162619,86297,61110,2840,132139,369045,103000,285695,126757,280631,84639,4036,73483,103555,91520,247867,12509,152778,88912,306570,57972,91202,160528,52437,416316,678159,178898,80589,128382,510580,228110,6588,264806,58183,358637,241202,208723,254770,314158,988800,343537,125385,226877,19594,239707,91143,784891,48131,163963,10242,61372,5,40399,86879,6517,38725,7141,35302,1455,36419,2490,39605,3,1696,66099,61556,102213,6062,115052,13609,166830,51040,43173,2942,88300,1742,28172,90573,52465,59531,76657,2788,62884,6,63076,39807,33445,1852,163386,6292,58,1168,12515,11006,6,55899,51572
359.5,0,34620,121346,196402,74789,50628,176605,27021,129386,83786,58252,27346,36374,76570,88060,47440,95982,133682,76275,304685,35380,16419,30171,155857,158830,45194,59577,95205,45930,54295,676,6,82451,89912,0,684,24720,83886,33249,109305,30484,52743,60096,75211,35673,25658,141156,164450,84819,67448,3131,135495,364240,96292,280666,126383,264926,83797,3583,72321,105804,92965,252883,10930,158797,85457,313126,56192,92414,159413,48680,406179,684762,170692,79762,124810,518983,230858,6601,252955,62345,357835,241623,206462,250469,310560,983897,363541,119219,231059,15467,232070,87069,789276,44629,157833,7937,61468,6,40005,82334,5986,36670,6183,36461,1530,34893,2509,40187,3,1782,66269,46358,99126,5931,116051,11483,167720,47788,42196,2567,88404,1315,30845,93692,53371,58921,84012,2783,58484,7,60907,42982,32606,1695,161090,5548,46,1034,13987,11241,4,54524,51286
360.5,0,33845,122946,192451,70962,50189,183673,26103,120881,92319,60096,27935,35192,74978,90703,45346,93889,139123,70309,295221,35566,16904,26340,155719,162654,42086,51498,90762,45616,55726,656,4,84779,94592,0,653,24084,82783,33793,109533,30118,51070,61803,76457,36407,26390,144951,165933,83266,74374,3472,138988,358980,89888,274935,126111,249710,83035,3175,71339,108129,94588,257985,9563,164492,82033,319115,54496,93765,158304,45167,395464,690704,162860,79059,121397,526601,233458,6645,241301,66876,356742,241862,203843,246382,306847,973661,384096,113350,235287,12149,224214,83124,785846,41363,151593,6102,61362,9,39593,77705,5503,34808,5339,37659,1622,33435,2540,40782,4,1881,66524,34021,95805,5830,117022,9636,168334,44713,41311,2226,88343,994,33730,96599,54300,58381,91559,2796,54421,8,58780,46345,31636,1548,157988,4882,37,918,15651,11524,2,53187,50994
361.5,0,33087,124639,188520,67349,49901,190132,25274,112719,101465,62070,28661,34107,73421,93377,43335,91875,144470,64755,285515,35845,17502,22974,155692,166312,39192,44405,86477,45296,57130,640,3,87127,98616,0,625,23520,81501,34367,109639,29832,49500,63501,77709,37185,27244,148373,167062,81639,81920,3873,142616,353272,83789,268519,125937,235052,82350,2807,70533,110527,96391,263135,8380,169822,78639,324479,52880,95252,157192,41880,384262,695937,155397,78477,118134,533344,235898,6720,229877,71809,355357,241891,200882,242502,303027,958230,405082,107773,239544,9497,216178,79314,774461,38325,145275,4654,61049,12,39162,73029,5064,33125,4598,38896,1736,32043,2586,41390,5,1994,66854,24327,92275,5757,117958,8041,168684,41809,40508,1918,88113,753,36835,99253,55247,57904,99223,2827,50676,10,56698,49898,30535,1411,154120,4287,29,815,17524,11857,2,51886,50697
362.5,0,32345,126413,184619,63937,49759,195888,24527,104913,111223,64177,29529,33114,71899,96055,41408,89936,149663,59597,275613,36217,18222,20023,155764,169771,36502,38216,82350,44969,58503,627,2,89473,101882,0,601,23027,80036,34971,109619,29629,48028,65186,78954,38006,28226,151371,167833,79944,90111,4343,146376,347123,77993,261445,125856,221005,81737,2476,69901,112993,98375,268295,7354,174750,75272,329167,51343,96871,156071,38807,372659,700412,148294,78014,115013,539122,238169,6827,218713,77180,353684,241681,197601,238821,299106,937827,426362,102482,243813,7391,207998,75643,755240,35504,138910,3523,60523,16,38711,68341,4667,31608,3949,40171,1872,30717,2647,42008,6,2124,67249,16950,88568,5712,118850,6675,168783,39071,39776,1642,87712,572,40162,101617,56209,57487,106922,2877,47227,12,54663,53637,29307,1284,149541,3758,23,726,19625,12241,0,50624,50395
363.5,0,31619,128256,180755,60712,49758,200855,23858,97473,121583,66420,30546,32208,70410,98703,39565,88070,154636,54815,265562,36682,19075,17440,155922,172999,34004,32845,78382,44634,59839,616,1,91794,104306,0,581,22602,78386,35602,109470,29508,46651,66850,80181,38869,29336,153896,168246,78185,98969,4894,150263,340546,72500,253745,125861,207605,81193,2179,69439,115520,100542,273423,6466,179247,71934,333132,49881,98619,154932,35931,360736,704079,141541,77670,112025,543854,240263,6966,207838,83026,351727,241207,194021,235330,295094,912758,447776,97472,248077,5727,199715,72114,728567,32890,132530,2648,59783,22,38238,63675,4307,30246,3383,41479,2035,29456,2723,42636,7,2272,67697,11506,84711,5695,119692,5510,168646,36495,39108,1396,87141,436,43713,103655,57181,57125,114565,2945,44055,15,52679,57558,27958,1165,144316,3288,18,647,21971,12679,0,49399,50089
364.5,0,30911,130153,176935,57664,49894,204959,23264,90404,132530,68805,31721,31385,68952,101285,37806,86274,159321,50393,255408,37240,20075,15185,156156,175961,31688,28207,74572,44292,61131,608,0,94063,105829,0,563,22246,76553,36259,109188,29469,45366,68487,81377,39772,30579,155906,168303,76366,108510,5540,154273,333556,67305,245462,125948,194880,80715,1914,69144,118103,102892,278474,5695,183289,68624,336333,48493,100491,153768,33241,348570,706886,135130,77441,109163,547463,242173,7139,197273,89388,349491,240442,190170,232022,290998,883401,469145,92734,252316,4420,191366,68729,695078,30471,126165,1976,58828,30,37743,59066,3981,29027,2891,42819,2229,28259,2815,43271,8,2441,68188,7610,80736,5707,120475,4525,168289,34074,38495,1179,86400,334,47489,105335,58159,56812,122056,3033,41139,19,50748,61657,26497,1055,138520,2872,14,578,24578,13174,0,48214,49779
365.5,0,30220,132089,173167,54781,50163,208139,22739,83709,144035,71334,33062,30639,67524,103760,36131,84546,163649,46310,245193,37892,21239,13217,156452,178624,29543,24220,70920,43941,62374,602,0,96252,106416,0,548,21955,74540,36938,108771,29515,44168,70091,82531,40714,31957,157360,168012,74493,118741,6297,158401,326173,62404,236643,126110,182841,80298,1678,69015,120734,105426,283400,5027,186861,65344,338734,47176,102484,152573,30724,336228,708780,129051,77328,106420,549879,243896,7347,187039,96308,346983,239364,186074,228885,286828,850199,490273,88261,256511,3398,182991,65489,655641,28238,119845,1464,57664,41,37224,54545,3687,27942,2465,44186,2460,27124,2924,43912,10,2631,68708,4904,76675,5748,121194,3696,167728,31802,37929,989,85492,256,51485,106628,59138,56544,129298,3141,38460,24,48872,65924,24940,953,132237,2505,11,518,27460,13729,0,47067,49466
366.5,0,29545,134048,169454,52052,50564,210347,22282,77386,156064,74011,34580,29969,66125,106087,34540,82882,167548,42549,234962,38639,22583,11505,156796,180956,27559,20804,67423,43580,63561,598,0,98331,106060,0,535,21729,72352,37639,108218,29646,43054,71657,83629,41693,33472,158228,167384,72572,129661,7185,162642,318419,57790,227343,126343,171494,79939,1467,69051,123405,108145,288149,4446,189952,62098,340309,45928,104592,151339,28369,323776,709708,123293,77330,103787,551042,245428,7590,177151,103832,344211,237952,181765,225911,282592,813643,510945,84045,260643,2603,174628,62394,611307,26180,113596,1078,56297,55,36682,50142,3422,26982,2097,45577,2733,26049,3051,44558,12,2848,69246,3079,72558,5819,121839,3003,166982,29674,37403,823,84418,198,55695,107513,60112,56318,136190,3272,36000,31,47053,70348,23301,858,125555,2181,9,464,30628,14347,0,45958,49149
