particle_size,sample,filter,dilution_factor,tech_rep,values
852.5,400,yes,50,02,0
853.5,400,yes,50,02,0
854.5,400,yes,50,02,0
855.5,400,yes,50,02,0
856.5,400,yes,50,02,0
857.5,400,yes,50,02,0
858.5,400,yes,50,02,0
859.5,400,yes,50,02,0
860.5,400,yes,50,02,0
861.5,400,yes,50,02,0
862.5,400,yes,50,02,0
863.5,400,yes,50,02,0
864.5,400,yes,50,02,0
865.5,400,yes,50,02,0
866.5,400,yes,50,02,0
867.5,400,yes,50,02,0
868.5,400,yes,50,02,0
869.5,400,yes,50,02,0
870.5,400,yes,50,02,0
871.5,400,yes,50,02,0
872.5,400,yes,50,02,0
873.5,400,yes,50,02,0
874.5,400,yes,50,02,0
875.5,400,yes,50,02,0
876.5,400,yes,50,02,0
877.5,400,yes,50,02,0
878.5,400,yes,50,02,0
879.5,400,yes,50,02,0
880.5,400,yes,50,02,0
881.5,400,yes,50,02,0
882.5,400,yes,50,02,0
883.5,400,yes,50,02,0
884.5,400,yes,50,02,0
885.5,400,yes,50,02,0
886.5,400,yes,50,02,0
887.5,400,yes,50,02,0
888.5,400,yes,50,02,0
889.5,400,yes,50,02,0
890.5,400,yes,50,02,0
891.5,400,yes,50,02,0
892.5,400,yes,50,02,0
893.5,400,yes,50,02,0
894.5,400,yes,50,02,0
895.5,400,yes,50,02,0
896.5,400,yes,50,02,0
897.5,400,yes,50,02,0
898.5,400,yes,50,02,0
899.5,400,yes,50,02,0
900.5,400,yes,50,02,0
901.5,400,yes,50,02,0
902.5,400,yes,50,02,0
903.5,400,yes,50,02,0
904.5,400,yes,50,02,0
905.5,400,yes,50,02,0
906.5,400,yes,50,02,0
907.5,400,yes,50,02,0
908.5,400,yes,50,02,0
909.5,400,yes,50,02,0
910.5,400,yes,50,02,0
911.5,400,yes,50,02,0
912.5,400,yes,50,02,0
913.5,400,yes,50,02,0
914.5,400,yes,50,02,0
915.5,400,yes,50,02,0
916.5,400,yes,50,02,0
917.5,400,yes,50,02,0
918.5,400,yes,50,02,0
919.5,400,yes,50,02,0
920.5,400,yes,50,02,0
921.5,400,yes,50,02,0
922.5,400,yes,50,02,0
923.5,400,yes,50,02,0
924.5,400,yes,50,02,0
925.5,400,yes,50,02,0
926.5,400,yes,50,02,0
927.5,400,yes,50,02,0
928.5,400,yes,50,02,0
929.5,400,yes,50,02,0
930.5,400,yes,50,02,0
931.5,400,yes,50,02,0
932.5,400,yes,50,02,0
933.5,400,yes,50,02,0
934.5,400,yes,50,02,0
935.5,400,yes,50,02,0
936.5,400,yes,50,02,0
937.5,400,yes,50,02,0
938.5,400,yes,50,02,0
939.5,400,yes,50,02,0
940.5,400,yes,50,02,0
941.5,400,yes,50,02,0
942.5,400,yes,50,02,0
943.5,400,yes,50,02,0
944.5,400,yes,50,02,0
945.5,400,yes,50,02,0
946.5,400,yes,50,02,0
947.5,400,yes,50,02,0
948.5,400,yes,50,02,0
949.5,400,yes,50,02,0
950.5,400,yes,50,02,0
951.5,400,yes,50,02,0
952.5,400,yes,50,02,0
953.5,400,yes,50,02,0
954.5,400,yes,50,02,0
955.5,400,yes,50,02,0
956.5,400,yes,50,02,0
957.5,400,yes,50,02,0
958.5,400,yes,50,02,0
959.5,400,yes,50,02,0
960.5,400,yes,50,02,0
961.5,400,yes,50,02,0
962.5,400,yes,50,02,0
963.5,400,yes,50,02,0
964.5,400,yes,50,02,0
965.5,400,yes,50,02,0
966.5,400,yes,50,02,0
967.5,400,yes,50,02,0
968.5,400,yes,50,02,0
969.5,400,yes,50,02,0
970.5,400,yes,50,02,0
971.5,400,yes,50,02,0
972.5,400,yes,50,02,0
973.5,400,yes,50,02,0
974.5,400,yes,50,02,0
975.5,400,yes,50,02,0
976.5,400,yes,50,02,0
977.5,400,yes,50,02,0
978.5,400,yes,50,02,0
979.5,400,yes,50,02,0
980.5,400,yes,50,02,0
981.5,400,yes,50,02,0
982.5,400,yes,50,02,0
983.5,400,yes,50,02,0
984.5,400,yes,50,02,0
985.5,400,yes,50,02,0
986.5,400,yes,50,02,0
987.5,400,yes,50,02,0
988.5,400,yes,50,02,0
989.5,400,yes,50,02,0
990.5,400,yes,50,02,0
991.5,400,yes,50,02,0
992.5,400,yes,50,02,0
993.5,400,yes,50,02,0
994.5,400,yes,50,02,0
995.5,400,yes,50,02,0
996.5,400,yes,50,02,0
997.5,400,yes,50,02,0
998.5,400,yes,50,02,0
999.5,400,yes,50,02,0
0.5,400,no,50,00,0
1.5,400,no,50,00,0
2.5,400,no,50,00,0
3.5,400,no,50,00,0
4.5,400,no,50,00,0
5.5,400,no,50,00,0
6.5,400,no,50,00,0
7.5,400,no,50,00,0
8.5,400,no,50,00,0
9.5,400,no,50,00,0
10.5,400,no,50,00,0
11.5,400,no,50,00,0
12.5,400,no,50,00,0
13.5,400,no,50,00,0
14.5,400,no,50,00,0
15.5,400,no,50,00,0
16.5,400,no,50,00,0
17.5,400,no,50,00,0
18.5,400,no,50,00,0
19.5,400,no,50,00,0
20.5,400,no,50,00,0
21.5,400,no,50,00,0
22.5,400,no,50,00,0
23.5,400,no,50,00,0
24.5,400,no,50,00,0
25.5,400,no,50,00,0
26.5,400,no,50,00,0
27.5,400,no,50,00,0
28.5,400,no,50,00,0
29.5,400,no,50,00,0
30.5,400,no,50,00,0
31.5,400,no,50,00,0
32.5,400,no,50,00,0
33.5,400,no,50,00,0
34.5,400,no,50,00,0
35.5,400,no,50,00,0
36.5,400,no,50,00,0
37.5,400,no,50,00,0
38.5,400,no,50,00,0
39.5,400,no,50,00,0
40.5,400,no,50,00,0
41.5,400,no,50,00,0
42.5,400,no,50,00,0
43.5,400,no,50,00,0
44.5,400,no,50,00,0
45.5,400,no,50,00,0
46.5,400,no,50,00,0
47.5,400,no,50,00,0
48.5,400,no,50,00,0
49.5,400,no,50,00,0
50.5,400,no,50,00,0
51.5,400,no,50,00,2
52.5,400,no,50,00,5
53.5,400,no,50,00,14
54.5,400,no,50,00,34
55.5,400,no,50,00,78
56.5,400,no,50,00,168
57.5,400,no,50,00,342
58.5,400,no,50,00,659
59.5,400,no,50,00,1203
60.5,400,no,50,00,2082
61.5,400,no,50,00,3422
62.5,400,no,50,00,5347
63.5,400,no,50,00,7957
64.5,400,no,50,00,11293
65.5,400,no,50,00,15313
66.5,400,no,50,00,19869
67.5,400,no,50,00,24714
68.5,400,no,50,00,29522
69.5,400,no,50,00,33926
70.5,400,no,50,00,37577
71.5,400,no,50,00,40189
72.5,400,no,50,00,41584
73.5,400,no,50,00,41705
74.5,400,no,50,00,40621
75.5,400,no,50,00,38498
76.5,400,no,50,00,35572
77.5,400,no,50,00,32108
78.5,400,no,50,00,28368
79.5,400,no,50,00,24580
80.5,400,no,50,00,20929
81.5,400,no,50,00,17547
82.5,400,no,50,00,14514
83.5,400,no,50,00,11868
84.5,400,no,50,00,9612
85.5,400,no,50,00,7726
86.5,400,no,50,00,6175
87.5,400,no,50,00,4917
88.5,400,no,50,00,3908
89.5,400,no,50,00,3105
90.5,400,no,50,00,2472
91.5,400,no,50,00,1975
92.5,400,no,50,00,1586
93.5,400,no,50,00,1282
94.5,400,no,50,00,1046
95.5,400,no,50,00,861
96.5,400,no,50,00,717
97.5,400,no,50,00,604
98.5,400,no,50,00,517
99.5,400,no,50,00,448
100.5,400,no,50,00,395
101.5,400,no,50,00,353
102.5,400,no,50,00,322
103.5,400,no,50,00,298
104.5,400,no,50,00,282
105.5,400,no,50,00,271
106.5,400,no,50,00,265
107.5,400,no,50,00,264
108.5,400,no,50,00,268
109.5,400,no,50,00,278
110.5,400,no,50,00,292
111.5,400,no,50,00,313
112.5,400,no,50,00,341
113.5,400,no,50,00,377
114.5,400,no,50,00,424
115.5,400,no,50,00,484
116.5,400,no,50,00,560
117.5,400,no,50,00,657
118.5,400,no,50,00,781
119.5,400,no,50,00,939
120.5,400,no,50,00,1141
121.5,400,no,50,00,1401
122.5,400,no,50,00,1737
123.5,400,no,50,00,2173
124.5,400,no,50,00,2738
125.5,400,no,50,00,3475
126.5,400,no,50,00,4436
127.5,400,no,50,00,5691
128.5,400,no,50,00,7332
129.5,400,no,50,00,9475
130.5,400,no,50,00,12268
131.5,400,no,50,00,15897
132.5,400,no,50,00,20591
133.5,400,no,50,00,26627
134.5,400,no,50,00,34327
135.5,400,no,50,00,44060
136.5,400,no,50,00,56219
137.5,400,no,50,00,71205
138.5,400,no,50,00,89383
139.5,400,no,50,00,111026
140.5,400,no,50,00,136250
141.5,400,no,50,00,164935
142.5,400,no,50,00,196644
143.5,400,no,50,00,230563
144.5,400,no,50,00,265472
145.5,400,no,50,00,299770
146.5,400,no,50,00,331560
147.5,400,no,50,00,358811
148.5,400,no,50,00,379564
149.5,400,no,50,00,392178
150.5,400,no,50,00,395550
151.5,400,no,50,00,389287
152.5,400,no,50,00,373778
153.5,400,no,50,00,350151
154.5,400,no,50,00,320126
155.5,400,no,50,00,285790
156.5,400,no,50,00,249330
157.5,400,no,50,00,212793
158.5,400,no,50,00,177892
159.5,400,no,50,00,145897
160.5,400,no,50,00,117598
161.5,400,no,50,00,93346
162.5,400,no,50,00,73131
163.5,400,no,50,00,56687
164.5,400,no,50,00,43588
165.5,400,no,50,00,33339
166.5,400,no,50,00,25439
167.5,400,no,50,00,19422
168.5,400,no,50,00,14881
169.5,400,no,50,00,11478
170.5,400,no,50,00,8938
171.5,400,no,50,00,7048
172.5,400,no,50,00,5644
173.5,400,no,50,00,4601
174.5,400,no,50,00,3828
175.5,400,no,50,00,3257
176.5,400,no,50,00,2840
177.5,400,no,50,00,2541
178.5,400,no,50,00,2336
179.5,400,no,50,00,2209
180.5,400,no,50,00,2149
181.5,400,no,50,00,2151
182.5,400,no,50,00,2214
183.5,400,no,50,00,2344
184.5,400,no,50,00,2548
185.5,400,no,50,00,2842
186.5,400,no,50,00,3245
187.5,400,no,50,00,3789
188.5,400,no,50,00,4513
189.5,400,no,50,00,5472
190.5,400,no,50,00,6739
191.5,400,no,50,00,8410
192.5,400,no,50,00,10608
193.5,400,no,50,00,13491
194.5,400,no,50,00,17259
195.5,400,no,50,00,22156
196.5,400,no,50,00,28476
197.5,400,no,50,00,36563
198.5,400,no,50,00,46801
199.5,400,no,50,00,59608
200.5,400,no,50,00,75404
201.5,400,no,50,00,94587
202.5,400,no,50,00,117484
203.5,400,no,50,00,144302
204.5,400,no,50,00,175076
205.5,400,no,50,00,209618
206.5,400,no,50,00,247477
207.5,400,no,50,00,287921
208.5,400,no,50,00,329948
209.5,400,no,50,00,372317
210.5,400,no,50,00,413622
211.5,400,no,50,00,452381
212.5,400,no,50,00,487143
213.5,400,no,50,00,516604
214.5,400,no,50,00,539699
215.5,400,no,50,00,555684
216.5,400,no,50,00,564179
217.5,400,no,50,00,565181
218.5,400,no,50,00,559036
219.5,400,no,50,00,546392
220.5,400,no,50,00,528125
221.5,400,no,50,00,505259
222.5,400,no,50,00,478884
223.5,400,no,50,00,450083
224.5,400,no,50,00,419875
225.5,400,no,50,00,389167
226.5,400,no,50,00,358729
227.5,400,no,50,00,329185
228.5,400,no,50,00,301006
229.5,400,no,50,00,274530
230.5,400,no,50,00,249971
231.5,400,no,50,00,227439
232.5,400,no,50,00,206963
233.5,400,no,50,00,188510
234.5,400,no,50,00,172001
235.5,400,no,50,00,157326
236.5,400,no,50,00,144357
237.5,400,no,50,00,132959
238.5,400,no,50,00,122993
239.5,400,no,50,00,114329
240.5,400,no,50,00,106839
241.5,400,no,50,00,100410
242.5,400,no,50,00,94936
243.5,400,no,50,00,90326
244.5,400,no,50,00,86498
245.5,400,no,50,00,83383
246.5,400,no,50,00,80922
247.5,400,no,50,00,79066
248.5,400,no,50,00,77775
249.5,400,no,50,00,77017
250.5,400,no,50,00,76769
251.5,400,no,50,00,77016
252.5,400,no,50,00,77746
253.5,400,no,50,00,78958
254.5,400,no,50,00,80652
255.5,400,no,50,00,82837
256.5,400,no,50,00,85524
257.5,400,no,50,00,88730
258.5,400,no,50,00,92476
259.5,400,no,50,00,96785
260.5,400,no,50,00,101685
261.5,400,no,50,00,107206
262.5,400,no,50,00,113378
263.5,400,no,50,00,120235
264.5,400,no,50,00,127811
265.5,400,no,50,00,136137
266.5,400,no,50,00,145246
267.5,400,no,50,00,155167
268.5,400,no,50,00,165925
269.5,400,no,50,00,177540
270.5,400,no,50,00,190027
271.5,400,no,50,00,203392
272.5,400,no,50,00,217632
273.5,400,no,50,00,232735
274.5,400,no,50,00,248676
275.5,400,no,50,00,265418
276.5,400,no,50,00,282911
277.5,400,no,50,00,301091
278.5,400,no,50,00,319877
279.5,400,no,50,00,339178
280.5,400,no,50,00,358886
281.5,400,no,50,00,378880
282.5,400,no,50,00,399030
283.5,400,no,50,00,419193
284.5,400,no,50,00,439220
285.5,400,no,50,00,458954
286.5,400,no,50,00,478238
287.5,400,no,50,00,496913
288.5,400,no,50,00,514823
289.5,400,no,50,00,531819
290.5,400,no,50,00,547759
291.5,400,no,50,00,562513
292.5,400,no,50,00,575967
293.5,400,no,50,00,588022
294.5,400,no,50,00,598594
295.5,400,no,50,00,607623
296.5,400,no,50,00,615066
297.5,400,no,50,00,620901
298.5,400,no,50,00,625125
299.5,400,no,50,00,627756
300.5,400,no,50,00,628830
301.5,400,no,50,00,628399
302.5,400,no,50,00,626531
303.5,400,no,50,00,623307
304.5,400,no,50,00,618819
305.5,400,no,50,00,613168
306.5,400,no,50,00,606462
307.5,400,no,50,00,598813
308.5,400,no,50,00,590336
309.5,400,no,50,00,581146
310.5,400,no,50,00,571357
311.5,400,no,50,00,561080
312.5,400,no,50,00,550424
313.5,400,no,50,00,539489
314.5,400,no,50,00,528374
315.5,400,no,50,00,517166
316.5,400,no,50,00,505949
317.5,400,no,50,00,494797
318.5,400,no,50,00,483780
319.5,400,no,50,00,472957
320.5,400,no,50,00,462381
321.5,400,no,50,00,452099
322.5,400,no,50,00,442150
323.5,400,no,50,00,432569
324.5,400,no,50,00,423382
325.5,400,no,50,00,414613
326.5,400,no,50,00,406279
327.5,400,no,50,00,398393
328.5,400,no,50,00,390965
329.5,400,no,50,00,384002
330.5,400,no,50,00,377505
331.5,400,no,50,00,371475
332.5,400,no,50,00,365911
333.5,400,no,50,00,360808
334.5,400,no,50,00,356160
335.5,400,no,50,00,351960
336.5,400,no,50,00,348199
337.5,400,no,50,00,344868
338.5,400,no,50,00,341956
339.5,400,no,50,00,339451
340.5,400,no,50,00,337341
341.5,400,no,50,00,335613
342.5,400,no,50,00,334251
343.5,400,no,50,00,333243
344.5,400,no,50,00,332572
345.5,400,no,50,00,332223
346.5,400,no,50,00,332178
347.5,400,no,50,00,332420
348.5,400,no,50,00,332930
349.5,400,no,50,00,333689
350.5,400,no,50,00,334676
351.5,400,no,50,00,335870
352.5,400,no,50,00,337249
353.5,400,no,50,00,338789
354.5,400,no,50,00,340466
355.5,400,no,50,00,342254
356.5,400,no,50,00,344126
357.5,400,no,50,00,346055
358.5,400,no,50,00,348011
359.5,400,no,50,00,349966
360.5,400,no,50,00,351889
361.5,400,no,50,00,353748
362.5,400,no,50,00,355513
363.5,400,no,50,00,357151
364.5,400,no,50,00,358630
365.5,400,no,50,00,359919
366.5,400,no,50,00,360984
367.5,400,no,50,00,361797
368.5,400,no,50,00,362326
369.5,400,no,50,00,362543
370.5,400,no,50,00,362421
371.5,400,no,50,00,361933
372.5,400,no,50,00,361058
373.5,400,no,50,00,359774
374.5,400,no,50,00,358062
375.5,400,no,50,00,355909
376.5,400,no,50,00,353301
377.5,400,no,50,00,350232
378.5,400,no,50,00,346695
379.5,400,no,50,00,342689
380.5,400,no,50,00,338218
381.5,400,no,50,00,333287
382.5,400,no,50,00,327907
383.5,400,no,50,00,322090
384.5,400,no,50,00,315855
385.5,400,no,50,00,309221
386.5,400,no,50,00,302213
387.5,400,no,50,00,294856
388.5,400,no,50,00,287179
389.5,400,no,50,00,279214
390.5,400,no,50,00,270992
391.5,400,no,50,00,262549
392.5,400,no,50,00,253919
393.5,400,no,50,00,245139
394.5,400,no,50,00,236244
395.5,400,no,50,00,227270
396.5,400,no,50,00,218253
397.5,400,no,50,00,209227
398.5,400,no,50,00,200226
399.5,400,no,50,00,191281
400.5,400,no,50,00,182424
401.5,400,no,50,00,173683
402.5,400,no,50,00,165084
403.5,400,no,50,00,156651
404.5,400,no,50,00,148407
405.5,400,no,50,00,140370
406.5,400,no,50,00,132558
407.5,400,no,50,00,124986
408.5,400,no,50,00,117665
409.5,400,no,50,00,110607
410.5,400,no,50,00,103818
411.5,400,no,50,00,97305
412.5,400,no,50,00,91071
413.5,400,no,50,00,85118
414.5,400,no,50,00,79446
415.5,400,no,50,00,74053
416.5,400,no,50,00,68937
417.5,400,no,50,00,64093
418.5,400,no,50,00,59515
419.5,400,no,50,00,55197
420.5,400,no,50,00,51132
421.5,400,no,50,00,47312
422.5,400,no,50,00,43729
423.5,400,no,50,00,40373
424.5,400,no,50,00,37234
425.5,400,no,50,00,34305
426.5,400,no,50,00,31574
427.5,400,no,50,00,29031
428.5,400,no,50,00,26669
429.5,400,no,50,00,24475
430.5,400,no,50,00,22442
431.5,400,no,50,00,20560
432.5,400,no,50,00,18819
433.5,400,no,50,00,17212
434.5,400,no,50,00,15729
435.5,400,no,50,00,14363
436.5,400,no,50,00,13105
437.5,400,no,50,00,11948
438.5,400,no,50,00,10886
439.5,400,no,50,00,9911
440.5,400,no,50,00,9017
441.5,400,no,50,00,8198
442.5,400,no,50,00,7449
443.5,400,no,50,00,6764
444.5,400,no,50,00,6138
445.5,400,no,50,00,5567
446.5,400,no,50,00,5045
447.5,400,no,50,00,4570
448.5,400,no,50,00,4137
449.5,400,no,50,00,3744
450.5,400,no,50,00,3385
451.5,400,no,50,00,3060
452.5,400,no,50,00,2764
453.5,400,no,50,00,2496
454.5,400,no,50,00,2252
455.5,400,no,50,00,2031
456.5,400,no,50,00,1831
457.5,400,no,50,00,1650
458.5,400,no,50,00,1486
459.5,400,no,50,00,1338
460.5,400,no,50,00,1204
461.5,400,no,50,00,1083
462.5,400,no,50,00,973
463.5,400,no,50,00,875
464.5,400,no,50,00,786
465.5,400,no,50,00,705
466.5,400,no,50,00,633
467.5,400,no,50,00,568
468.5,400,no,50,00,509
469.5,400,no,50,00,456
470.5,400,no,50,00,409
471.5,400,no,50,00,366
472.5,400,no,50,00,328
473.5,400,no,50,00,293
474.5,400,no,50,00,262
475.5,400,no,50,00,234
476.5,400,no,50,00,210
477.5,400,no,50,00,187
478.5,400,no,50,00,167
479.5,400,no,50,00,149
480.5,400,no,50,00,133
481.5,400,no,50,00,119
482.5,400,no,50,00,106
483.5,400,no,50,00,94
484.5,400,no,50,00,84
485.5,400,no,50,00,75
486.5,400,no,50,00,67
487.5,400,no,50,00,59
488.5,400,no,50,00,53
489.5,400,no,50,00,47
490.5,400,no,50,00,42
491.5,400,no,50,00,37
492.5,400,no,50,00,33
493.5,400,no,50,00,29
494.5,400,no,50,00,26
495.5,400,no,50,00,23
496.5,400,no,50,00,20
497.5,400,no,50,00,18
498.5,400,no,50,00,16
499.5,400,no,50,00,14
500.5,400,no,50,00,13
501.5,400,no,50,00,11
502.5,400,no,50,00,10
503.5,400,no,50,00,9
504.5,400,no,50,00,8
505.5,400,no,50,00,7
506.5,400,no,50,00,6
507.5,400,no,50,00,5
508.5,400,no,50,00,5
509.5,400,no,50,00,4
510.5,400,no,50,00,4
511.5,400,no,50,00,3
512.5,400,no,50,00,3
513.5,400,no,50,00,2
514.5,400,no,50,00,2
515.5,400,no,50,00,2
516.5,400,no,50,00,2
517.5,400,no,50,00,2
518.5,400,no,50,00,1
519.5,400,no,50,00,1
520.5,400,no,50,00,1
521.5,400,no,50,00,0
522.5,400,no,50,00,0
523.5,400,no,50,00,0
524.5,400,no,50,00,0
525.5,400,no,50,00,0
526.5,400,no,50,00,0
527.5,400,no,50,00,0
528.5,400,no,50,00,0
529.5,400,no,50,00,0
530.5,400,no,50,00,0
531.5,400,no,50,00,0
532.5,400,no,50,00,0
533.5,400,no,50,00,0
534.5,400,no,50,00,0
535.5,400,no,50,00,0
536.5,400,no,50,00,0
537.5,400,no,50,00,0
538.5,400,no,50,00,0
539.5,400,no,50,00,0
540.5,400,no,50,00,0
541.5,400,no,50,00,0
542.5,400,no,50,00,0
543.5,400,no,50,00,0
544.5,400,no,50,00,0
545.5,400,no,50,00,0
546.5,400,no,50,00,0
547.5,400,no,50,00,0
548.5,400,no,50,00,0
549.5,400,no,50,00,0
550.5,400,no,50,00,0
551.5,400,no,50,00,0
552.5,400,no,50,00,0
553.5,400,no,50,00,0
554.5,400,no,50,00,0
555.5,400,no,50,00,0
556.5,400,no,50,00,0
557.5,400,no,50,00,0
558.5,400,no,50,00,0
559.5,400,no,50,00,0
560.5,400,no,50,00,0
561.5,400,no,50,00,0
562.5,400,no,50,00,0
563.5,400,no,50,00,0
564.5,400,no,50,00,0
565.5,400,no,50,00,0
566.5,400,no,50,00,0
567.5,400,no,50,00,0
568.5,400,no,50,00,0
569.5,400,no,50,00,0
570.5,400,no,50,00,0
571.5,400,no,50,00,0
572.5,400,no,50,00,0
573.5,400,no,50,00,0
574.5,400,no,50,00,0
575.5,400,no,50,00,0
576.5,400,no,50,00,0
577.5,400,no,50,00,0
578.5,400,no,50,00,0
579.5,400,no,50,00,0
580.5,400,no,50,00,0
581.5,400,no,50,00,0
582.5,400,no,50,00,0
583.5,400,no,50,00,0
584.5,400,no,50,00,0
585.5,400,no,50,00,0
586.5,400,no,50,00,0
587.5,400,no,50,00,0
588.5,400,no,50,00,0
589.5,400,no,50,00,0
590.5,400,no,50,00,0
591.5,400,no,50,00,0
592.5,400,no,50,00,0
593.5,400,no,50,00,0
594.5,400,no,50,00,0
595.5,400,no,50,00,0
596.5,400,no,50,00,0
597.5,400,no,50,00,0
598.5,400,no,50,00,0
599.5,400,no,50,00,0
600.5,400,no,50,00,0
601.5,400,no,50,00,0
602.5,400,no,50,00,0
603.5,400,no,50,00,0
604.5,400,no,50,00,0
605.5,400,no,50,00,0
606.5,400,no,50,00,0
607.5,400,no,50,00,0
608.5,400,no,50,00,0
609.5,400,no,50,00,0
610.5,400,no,50,00,0
611.5,400,no,50,00,0
612.5,400,no,50,00,0
613.5,400,no,50,00,0
614.5,400,no,50,00,0
615.5,400,no,50,00,0
616.5,400,no,50,00,0
617.5,400,no,50,00,0
618.5,400,no,50,00,0
619.5,400,no,50,00,0
620.5,400,no,50,00,0
621.5,400,no,50,00,0
622.5,400,no,50,00,0
623.5,400,no,50,00,0
624.5,400,no,50,00,0
625.5,400,no,50,00,0
626.5,400,no,50,00,0
627.5,400,no,50,00,0
628.5,400,no,50,00,0
629.5,400,no,50,00,0
630.5,400,no,50,00,0
631.5,400,no,50,00,0
632.5,400,no,50,00,0
633.5,400,no,50,00,0
634.5,400,no,50,00,0
635.5,400,no,50,00,0
636.5,400,no,50,00,0
637.5,400,no,50,00,0
638.5,400,no,50,00,0
639.5,400,no,50,00,0
640.5,400,no,50,00,0
641.5,400,no,50,00,0
642.5,400,no,50,00,0
643.5,400,no,50,00,0
644.5,400,no,50,00,0
645.5,400,no,50,00,0
646.5,400,no,50,00,0
647.5,400,no,50,00,0
648.5,400,no,50,00,0
649.5,400,no,50,00,0
650.5,400,no,50,00,0
651.5,400,no,50,00,0
652.5,400,no,50,00,0
653.5,400,no,50,00,0
654.5,400,no,50,00,0
655.5,400,no,50,00,0
656.5,400,no,50,00,0
657.5,400,no,50,00,0
658.5,400,no,50,00,0
659.5,400,no,50,00,0
660.5,400,no,50,00,0
661.5,400,no,50,00,0
662.5,400,no,50,00,0
663.5,400,no,50,00,0
664.5,400,no,50,00,0
665.5,400,no,50,00,0
666.5,400,no,50,00,0
667.5,400,no,50,00,0
668.5,400,no,50,00,0
669.5,400,no,50,00,0
670.5,400,no,50,00,0
671.5,400,no,50,00,0
672.5,400,no,50,00,0
673.5,400,no,50,00,0
674.5,400,no,50,00,0
675.5,400,no,50,00,0
676.5,400,no,50,00,0
677.5,400,no,50,00,0
678.5,400,no,50,00,0
679.5,400,no,50,00,0
680.5,400,no,50,00,0
681.5,400,no,50,00,0
682.5,400,no,50,00,0
683.5,400,no,50,00,0
684.5,400,no,50,00,0
685.5,400,no,50,00,0
686.5,400,no,50,00,0
687.5,400,no,50,00,0
688.5,400,no,50,00,0
689.5,400,no,50,00,0
690.5,400,no,50,00,0
691.5,400,no,50,00,0
692.5,400,no,50,00,0
693.5,400,no,50,00,0
694.5,400,no,50,00,0
695.5,400,no,50,00,0
696.5,400,no,50,00,0
697.5,400,no,50,00,0
698.5,400,no,50,00,0
699.5,400,no,50,00,0
700.5,400,no,50,00,0
701.5,400,no,50,00,0
702.5,400,no,50,00,0
703.5,400,no,50,00,0
704.5,400,no,50,00,0
705.5,400,no,50,00,0
706.5,400,no,50,00,0
707.5,400,no,50,00,0
708.5,400,no,50,00,0
709.5,400,no,50,00,0
710.5,400,no,50,00,0
711.5,400,no,50,00,0
712.5,400,no,50,00,0
713.5,400,no,50,00,0
714.5,400,no,50,00,0
715.5,400,no,50,00,0
716.5,400,no,50,00,0
717.5,400,no,50,00,0
718.5,400,no,50,00,0
719.5,400,no,50,00,0
720.5,400,no,50,00,0
721.5,400,no,50,00,0
722.5,400,no,50,00,0
723.5,400,no,50,00,0
724.5,400,no,50,00,0
725.5,400,no,50,00,0
726.5,400,no,50,00,0
727.5,400,no,50,00,0
728.5,400,no,50,00,0
729.5,400,no,50,00,0
730.5,400,no,50,00,0
731.5,400,no,50,00,0
732.5,400,no,50,00,0
733.5,400,no,50,00,0
734.5,400,no,50,00,0
735.5,400,no,50,00,0
736.5,400,no,50,00,0
737.5,400,no,50,00,0
738.5,400,no,50,00,0
739.5,400,no,50,00,0
740.5,400,no,50,00,0
741.5,400,no,50,00,0
742.5,400,no,50,00,0
743.5,400,no,50,00,0
744.5,400,no,50,00,0
745.5,400,no,50,00,0
746.5,400,no,50,00,0
747.5,400,no,50,00,0
748.5,400,no,50,00,0
749.5,400,no,50,00,0
750.5,400,no,50,00,0
751.5,400,no,50,00,0
752.5,400,no,50,00,0
753.5,400,no,50,00,0
754.5,400,no,50,00,0
755.5,400,no,50,00,0
756.5,400,no,50,00,0
757.5,400,no,50,00,0
758.5,400,no,50,00,0
759.5,400,no,50,00,0
760.5,400,no,50,00,0
761.5,400,no,50,00,0
762.5,400,no,50,00,0
763.5,400,no,50,00,0
764.5,400,no,50,00,0
765.5,400,no,50,00,0
766.5,400,no,50,00,0
767.5,400,no,50,00,0
768.5,400,no,50,00,0
769.5,400,no,50,00,0
770.5,400,no,50,00,0
771.5,400,no,50,00,0
772.5,400,no,50,00,0
773.5,400,no,50,00,0
774.5,400,no,50,00,0
775.5,400,no,50,00,0
776.5,400,no,50,00,0
777.5,400,no,50,00,0
778.5,400,no,50,00,0
779.5,400,no,50,00,0
780.5,400,no,50,00,0
781.5,400,no,50,00,0
782.5,400,no,50,00,0
783.5,400,no,50,00,0
784.5,400,no,50,00,0
785.5,400,no,50,00,0
786.5,400,no,50,00,0
787.5,400,no,50,00,0
788.5,400,no,50,00,0
789.5,400,no,50,00,0
790.5,400,no,50,00,0
791.5,400,no,50,00,0
792.5,400,no,50,00,0
793.5,400,no,50,00,0
794.5,400,no,50,00,0
795.5,400,no,50,00,0
796.5,400,no,50,00,0
797.5,400,no,50,00,0
798.5,400,no,50,00,0
799.5,400,no,50,00,0
800.5,400,no,50,00,0
801.5,400,no,50,00,0
802.5,400,no,50,00,0
803.5,400,no,50,00,0
804.5,400,no,50,00,0
805.5,400,no,50,00,0
806.5,400,no,50,00,0
807.5,400,no,50,00,0
808.5,400,no,50,00,0
809.5,400,no,50,00,0
810.5,400,no,50,00,0
811.5,400,no,50,00,0
